"SCHOOL_CODE","COUNTY","PUBLIC_PRIVATE","PUBLIC_SCHOOL_DISTRICT","CITY","SCHOOL_NAME","ENROLLMENT","PERCENT","lookup_address","lon","lat"
6015622,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","STEVENSON ELEMENTARY",133,98,"STEVENSON ELEMENTARY LONG BEACH , CA",-118.1840234,33.7738163
6015648,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","TINCHER PREPARATORY",78,97,"TINCHER PREPARATORY LONG BEACH , CA",-118.1009082,33.787579
6015663,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","TWAIN ELEMENTARY",84,98,"TWAIN ELEMENTARY LONG BEACH , CA",-118.13413,33.8406237
6015671,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","WEBSTER ELEMENTARY",103,99,"WEBSTER ELEMENTARY LONG BEACH , CA",-118.2167081,33.8167455
6015689,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","WHITTIER ELEMENTARY",170,97,"WHITTIER ELEMENTARY LONG BEACH , CA",-118.1724927,33.7886587
6015697,"LOS ANGELES","PUBLIC","LONG BEACH UNIFIED","LONG BEACH","WILLARD ELEMENTARY",129,99,"WILLARD ELEMENTARY LONG BEACH , CA",-118.1560048,33.7799819
6015705,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ALBION STREET ELEMENTARY",38,95,"ALBION STREET ELEMENTARY LOS ANGELES , CA",-118.2204668,34.0690885
6015713,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ALDAMA ELEMENTARY",63,98,"ALDAMA ELEMENTARY LOS ANGELES , CA",-118.2065698,34.1103641
6015721,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ALEXANDRIA AVENUE ELEMENTARY",144,99,"ALEXANDRIA AVENUE ELEMENTARY LOS ANGELES , CA",-118.2995583,34.0778899
6015739,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ALLESANDRO ELEMENTARY",78,97,"ALLESANDRO ELEMENTARY LOS ANGELES , CA",-118.2518711,34.1019317
6015747,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ALTA LOMA ELEMENTARY",72,75,"ALTA LOMA ELEMENTARY LOS ANGELES , CA",-118.3396498,34.0430044
6015754,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","AMBLER AVENUE ELEMENTARY",102,98,"AMBLER AVENUE ELEMENTARY CARSON , CA",-118.2707734,33.8782331
6015762,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","GARDENA","AMESTOY ELEMENTARY",128,99,"AMESTOY ELEMENTARY GARDENA , CA",-118.2934064,33.8955155
6015770,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LAKE BALBOA","ANATOLA AVENUE ELEMENTARY",89,97,"ANATOLA AVENUE ELEMENTARY LAKE BALBOA , CA",-118.5145211,34.2039231
6015796,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTHRIDGE","ANDASOL AVENUE ELEMENTARY",72,98,"ANDASOL AVENUE ELEMENTARY NORTHRIDGE , CA",-118.5144088,34.2546975
6015804,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ANGELES MESA ELEMENTARY",75,84,"ANGELES MESA ELEMENTARY LOS ANGELES , CA",-118.3219766,33.9955625
6015820,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","ANNALEE AVENUE ELEMENTARY",39,95,"ANNALEE AVENUE ELEMENTARY CARSON , CA",-118.251862,33.8541809
6015838,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ANNANDALE ELEMENTARY",28,95,"ANNANDALE ELEMENTARY LOS ANGELES , CA",-118.1866475,34.1284721
6015846,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SUNLAND","APPERSON STREET ELEMENTARY",126,98,"APPERSON STREET ELEMENTARY SUNLAND , CA",-118.3074271,34.2557573
6015853,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ARAGON AVENUE ELEMENTARY",70,98,"ARAGON AVENUE ELEMENTARY LOS ANGELES , CA",-118.225535,34.094857
6015861,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ARLINGTON HEIGHTS ELEMENTARY",65,98,"ARLINGTON HEIGHTS ELEMENTARY LOS ANGELES , CA",-118.3253717,34.0410939
6015879,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","ARMINTA STREET ELEMENTARY",97,90,"ARMINTA STREET ELEMENTARY NORTH HOLLYWOOD , CA",-118.3826,34.214783
6015887,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ASCOT AVENUE ELEMENTARY",169,99,"ASCOT AVENUE ELEMENTARY LOS ANGELES , CA",-118.2484138,34.0034768
6015895,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ATWATER AVENUE ELEMENTARY",76,98,"ATWATER AVENUE ELEMENTARY LOS ANGELES , CA",-118.254944,34.115704
6015903,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","AVALON GARDENS ELEMENTARY",28,95,"AVALON GARDENS ELEMENTARY LOS ANGELES , CA",-118.2692971,33.9049323
6015929,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BALDWIN HILLS ELEMENTARY",69,91,"BALDWIN HILLS ELEMENTARY LOS ANGELES , CA",-118.4144244,34.0617751
6015945,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SAN PEDRO","BANDINI STREET ELEMENTARY",70,97,"BANDINI STREET ELEMENTARY SAN PEDRO , CA",-118.2995948,33.7464711
6015952,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SAN PEDRO","BARTON HILL ELEMENTARY",85,98,"BARTON HILL ELEMENTARY SAN PEDRO , CA",-118.2887281,33.7466525
6015960,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LAKE BALBOA","BASSETT STREET ELEMENTARY",174,99,"BASSETT STREET ELEMENTARY LAKE BALBOA , CA",-118.4767019,34.1955034
6015978,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","ARLETA","BEACHY AVENUE ELEMENTARY",112,99,"BEACHY AVENUE ELEMENTARY ARLETA , CA",-118.4381925,34.2476661
6015986,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTHRIDGE","BECKFORD CHARTER FOR ENRICHED STUDIES",111,99,"BECKFORD CHARTER FOR ENRICHED STUDIES NORTHRIDGE , CA",-118.549041,34.266993
6015994,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BEETHOVEN STREET ELEMENTARY",80,95,"BEETHOVEN STREET ELEMENTARY LOS ANGELES , CA",-118.4432805,34.0020457
6016018,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BELVEDERE ELEMENTARY",169,98,"BELVEDERE ELEMENTARY LOS ANGELES , CA",-118.1863954,34.035816
6016026,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","RESEDA","BERTRAND AVENUE ELEMENTARY",97,98,"BERTRAND AVENUE ELEMENTARY RESEDA , CA",-118.5252585,34.1983992
6016034,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","RESEDA","BLYTHE STREET ELEMENTARY",83,96,"BLYTHE STREET ELEMENTARY RESEDA , CA",-118.5417113,34.2145059
6016042,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","BONITA STREET ELEMENTARY",90,98,"BONITA STREET ELEMENTARY CARSON , CA",-118.2602158,33.8285197
6016059,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CULVER CITY","BRADDOCK DRIVE ELEMENTARY",91,98,"BRADDOCK DRIVE ELEMENTARY CULVER CITY , CA",-118.4152647,33.9926838
6016067,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LAKE VIEW TERRACE","BRAINARD ELEMENTARY",30,95,"BRAINARD ELEMENTARY LAKE VIEW TERRACE , CA",-118.36462,34.2773899
6016075,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BREED STREET ELEMENTARY",68,98,"BREED STREET ELEMENTARY LOS ANGELES , CA",-118.2133707,34.0420332
6016091,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BRIDGE STREET ELEMENTARY",47,95,"BRIDGE STREET ELEMENTARY LOS ANGELES , CA",-118.2169091,34.0526107
6016109,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","WILMINGTON","BROAD AVENUE ELEMENTARY",135,99,"BROAD AVENUE ELEMENTARY WILMINGTON , CA",-118.2627119,33.801414
6016117,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","BROADACRES AVENUE ELEMENTARY",70,98,"BROADACRES AVENUE ELEMENTARY CARSON , CA",-118.2396958,33.8542001
6016125,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","VENICE","BROADWAY ELEMENTARY",113,96,"BROADWAY ELEMENTARY VENICE , CA",-118.4613916,33.9978994
6016133,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BROCKTON AVENUE ELEMENTARY",80,89,"BROCKTON AVENUE ELEMENTARY LOS ANGELES , CA",-118.4628551,34.043952
6016141,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BROOKLYN AVENUE ELEMENTARY",64,97,"BROOKLYN AVENUE ELEMENTARY LOS ANGELES , CA",-118.1667429,34.0403046
6016158,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SOUTH GATE","BRYSON AVENUE ELEMENTARY",141,98,"BRYSON AVENUE ELEMENTARY SOUTH GATE , CA",-118.1926976,33.9448238
6016166,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BUCHANAN STREET ELEMENTARY",47,95,"BUCHANAN STREET ELEMENTARY LOS ANGELES , CA",-118.2063769,34.1192482
6016174,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BUDLONG AVENUE ELEMENTARY",164,99,"BUDLONG AVENUE ELEMENTARY LOS ANGELES , CA",-118.2954464,33.9867691
6016182,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","BURBANK BOULEVARD ELEMENTARY",68,98,"BURBANK BOULEVARD ELEMENTARY NORTH HOLLYWOOD , CA",-118.3991612,34.1705746
6016208,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","PANORAMA CITY","BURTON STREET ELEMENTARY",78,97,"BURTON STREET ELEMENTARY PANORAMA CITY , CA",-118.4421583,34.2187892
6016216,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BUSHNELL WAY ELEMENTARY",58,98,"BUSHNELL WAY ELEMENTARY LOS ANGELES , CA",-118.1890378,34.1023831
6016224,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SAN PEDRO","CABRILLO AVENUE ELEMENTARY",57,96,"CABRILLO AVENUE ELEMENTARY SAN PEDRO , CA",-118.2933667,33.7373778
6016232,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CAHUENGA ELEMENTARY",93,98,"CAHUENGA ELEMENTARY LOS ANGELES , CA",-118.3051706,34.0705681
6016240,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","WOODLAND HILLS","CALABASH CHARTER ACADEMY",92,98,"CALABASH CHARTER ACADEMY WOODLAND HILLS , CA",-118.6297608,34.1584916
6016257,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTHRIDGE","CALAHAN STREET ELEMENTARY",95,98,"CALAHAN STREET ELEMENTARY NORTHRIDGE , CA",-118.5417004,34.2379677
6016265,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","WOODLAND HILLS","CALVERT CHARTER FOR ENRICHED STUDIES",66,97,"CALVERT CHARTER FOR ENRICHED STUDIES WOODLAND HILLS , CA",-118.565299,34.1818757
6016273,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","CAMELLIA AVENUE ELEMENTARY",114,99,"CAMELLIA AVENUE ELEMENTARY NORTH HOLLYWOOD , CA",-118.3819054,34.2058688
6016281,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CANFIELD AVENUE ELEMENTARY",98,93,"CANFIELD AVENUE ELEMENTARY LOS ANGELES , CA",-118.3904521,34.0501095
6016299,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CANOGA PARK","CANOGA PARK ELEMENTARY",141,99,"CANOGA PARK ELEMENTARY CANOGA PARK , CA",-118.6049637,34.2056171
6016307,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","RESEDA","CANTARA STREET ELEMENTARY",99,98,"CANTARA STREET ELEMENTARY RESEDA , CA",-118.525236,34.218428
6016315,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","ARLETA","CANTERBURY AVENUE ELEMENTARY",167,99,"CANTERBURY AVENUE ELEMENTARY ARLETA , CA",-118.4381925,34.2476661
6016323,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SANTA MONICA","CANYON CHARTER ELEMENTARY",65,86,"CANYON CHARTER ELEMENTARY SANTA MONICA , CA",-118.5121765,34.0316972
6016331,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","WEST HILLS","CAPISTRANO AVENUE ELEMENTARY",96,91,"CAPISTRANO AVENUE ELEMENTARY WEST HILLS , CA",-118.616379,34.216656
6016349,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","CAROLDALE LEARNING COMMUNITY",110,99,"CAROLDALE LEARNING COMMUNITY CARSON , CA",-118.2828357,33.8224265
6016356,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","STUDIO CITY","CARPENTER COMMUNITY CHARTER",196,96,"CARPENTER COMMUNITY CHARTER STUDIO CITY , CA",-118.3922583,34.1410661
6016364,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","CARSON STREET ELEMENTARY",147,99,"CARSON STREET ELEMENTARY CARSON , CA",-118.27521,33.832565
6016372,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CARTHAY ELEMENTARY OF ENVIRONMENTAL STUDIES MAGNET",87,98,"CARTHAY ELEMENTARY OF ENVIRONMENTAL STUDIES MAGNET LOS ANGELES , CA",-118.369058,34.0595659
6016380,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CASTELAR STREET ELEMENTARY",107,97,"CASTELAR STREET ELEMENTARY LOS ANGELES , CA",-118.2396879,34.0643012
6016398,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CASTLE HEIGHTS ELEMENTARY",94,98,"CASTLE HEIGHTS ELEMENTARY LOS ANGELES , CA",-118.398241,34.038347
6016406,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","CATSKILL AVENUE ELEMENTARY",86,98,"CATSKILL AVENUE ELEMENTARY CARSON , CA",-118.2705999,33.8114631
6016414,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","INGLEWOOD","CENTURY PARK ELEMENTARY",81,96,"CENTURY PARK ELEMENTARY INGLEWOOD , CA",-118.3191911,33.9370316
6016422,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SHERMAN OAKS","CHANDLER LEARNING ACADEMY",109,87,"CHANDLER LEARNING ACADEMY SHERMAN OAKS , CA",-118.4389877,34.166422
6016430,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","GARDENA","CHAPMAN ELEMENTARY",87,98,"CHAPMAN ELEMENTARY GARDENA , CA",-118.3130728,33.8955104
6016448,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CHARNOCK ROAD ELEMENTARY",114,90,"CHARNOCK ROAD ELEMENTARY LOS ANGELES , CA",-118.4197772,34.0175196
6016455,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","PANORAMA CITY","CHASE STREET ELEMENTARY",96,98,"CHASE STREET ELEMENTARY PANORAMA CITY , CA",-118.439524,34.2265182
6016463,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CHATSWORTH","CHATSWORTH PARK ELEMENTARY",77,96,"CHATSWORTH PARK ELEMENTARY CHATSWORTH , CA",-118.6069343,34.2578278
6016471,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CHEREMOYA AVENUE ELEMENTARY",55,91,"CHEREMOYA AVENUE ELEMENTARY LOS ANGELES , CA",-118.3206011,34.1058109
6016489,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CIENEGA ELEMENTARY",115,81,"CIENEGA ELEMENTARY LOS ANGELES , CA",-118.3537021,34.031958
6016497,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","HAWTHORNE","CIMARRON AVENUE ELEMENTARY",76,98,"CIMARRON AVENUE ELEMENTARY HAWTHORNE , CA",-118.315966,33.929058
6016505,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CITY TERRACE ELEMENTARY",127,99,"CITY TERRACE ELEMENTARY LOS ANGELES , CA",-118.1713603,34.0569108
6016539,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","VENICE","COEUR DALENE AVENUE ELEMENTARY",124,82,"COEUR DALENE AVENUE ELEMENTARY VENICE , CA",-118.453395,33.98933
6016547,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LAKE BALBOA","COHASSET STREET ELEMENTARY",127,99,"COHASSET STREET ELEMENTARY LAKE BALBOA , CA",-118.477991,34.207515
6016554,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","COLDWATER CANYON ELEMENTARY",137,99,"COLDWATER CANYON ELEMENTARY NORTH HOLLYWOOD , CA",-118.4134502,34.1952816
6016562,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","COLFAX CHARTER ELEMENTARY",138,97,"COLFAX CHARTER ELEMENTARY NORTH HOLLYWOOD , CA",-118.3889249,34.1605146
6016570,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","COLISEUM STREET ELEMENTARY",23,95,"COLISEUM STREET ELEMENTARY LOS ANGELES , CA",-118.343948,34.01775
6016604,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","COMMONWEALTH AVENUE ELEMENTARY",155,99,"COMMONWEALTH AVENUE ELEMENTARY LOS ANGELES , CA",-118.285935,34.070664
6016612,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","COMPTON AVENUE ELEMENTARY",72,98,"COMPTON AVENUE ELEMENTARY LOS ANGELES , CA",-118.2470887,33.942501
6016638,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","BETTY PLASENCIA ELEMENTARY",113,98,"BETTY PLASENCIA ELEMENTARY LOS ANGELES , CA",-118.2553511,34.0661375
6016646,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","COWAN AVENUE ELEMENTARY",70,97,"COWAN AVENUE ELEMENTARY LOS ANGELES , CA",-118.4054288,33.9726543
6016653,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CRESCENT HEIGHTS BOULEVARD ELEMENTARY",52,88,"CRESCENT HEIGHTS BOULEVARD ELEMENTARY LOS ANGELES , CA",-118.3739292,34.0469872
6016661,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","RANCHO PALOS VERDES","CRESTWOOD STREET ELEMENTARY",83,98,"CRESTWOOD STREET ELEMENTARY RANCHO PALOS VERDES , CA",-118.3124458,33.7491815
6016679,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","CHRISTOPHER DENA ELEMENTARY",70,93,"CHRISTOPHER DENA ELEMENTARY LOS ANGELES , CA",-118.2112562,34.022068
6016687,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","DAHLIA HEIGHTS ELEMENTARY",72,96,"DAHLIA HEIGHTS ELEMENTARY LOS ANGELES , CA",-118.199019,34.1388893
6016695,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","GRANADA HILLS","DANUBE AVENUE ELEMENTARY",79,92,"DANUBE AVENUE ELEMENTARY GRANADA HILLS , CA",-118.473926,34.273809
6016703,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTHRIDGE","DARBY AVENUE ELEMENTARY",88,98,"DARBY AVENUE ELEMENTARY NORTHRIDGE , CA",-118.5331892,34.2664981
6016711,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","DAYTON HEIGHTS ELEMENTARY",56,98,"DAYTON HEIGHTS ELEMENTARY LOS ANGELES , CA",-118.2882761,34.0821261
6016729,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTHRIDGE","DEARBORN ELEMENTARY CHARTER ACADEMY",143,99,"DEARBORN ELEMENTARY CHARTER ACADEMY NORTHRIDGE , CA",-118.5078588,34.2388265
6016737,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","DEL AMO ELEMENTARY",93,98,"DEL AMO ELEMENTARY CARSON , CA",-118.2400711,33.8358505
6016745,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","DELEVAN DRIVE ELEMENTARY",135,99,"DELEVAN DRIVE ELEMENTARY LOS ANGELES , CA",-118.2272151,34.1275464
6016752,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","GARDENA","DENKER AVENUE ELEMENTARY",178,99,"DENKER AVENUE ELEMENTARY GARDENA , CA",-118.305514,33.8828945
6016778,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SHERMAN OAKS","DIXIE CANYON COMMUNITY CHARTER",154,94,"DIXIE CANYON COMMUNITY CHARTER SHERMAN OAKS , CA",-118.4244672,34.1475989
6016786,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","DOLORES STREET ELEMENTARY",136,99,"DOLORES STREET ELEMENTARY CARSON , CA",-118.271848,33.821649
6016794,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CARSON","DOMINGUEZ ELEMENTARY",95,97,"DOMINGUEZ ELEMENTARY CARSON , CA",-118.2150458,33.8361465
6016802,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","DORRIS PLACE ELEMENTARY",55,98,"DORRIS PLACE ELEMENTARY LOS ANGELES , CA",-118.2378605,34.0913281
6016810,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","TOM BRADLEY GLOBAL AWARENESS MAGNET",43,95,"TOM BRADLEY GLOBAL AWARENESS MAGNET LOS ANGELES , CA",-118.3226046,34.0151385
6016828,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SYLMAR","DYER STREET ELEMENTARY",177,99,"DYER STREET ELEMENTARY SYLMAR , CA",-118.4476684,34.2996712
6016836,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","EAGLE ROCK ELEMENTARY",140,99,"EAGLE ROCK ELEMENTARY LOS ANGELES , CA",-118.2130074,34.1359438
6016844,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","EASTMAN AVENUE ELEMENTARY",70,97,"EASTMAN AVENUE ELEMENTARY LOS ANGELES , CA",-118.1856263,34.018509
6016851,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SYLMAR","EL DORADO AVENUE ELEMENTARY",79,98,"EL DORADO AVENUE ELEMENTARY SYLMAR , CA",-118.465991,34.30145
6016869,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","GRANADA HILLS","EL ORO WAY CHARTER FOR ENRICHED STUDIES",95,94,"EL ORO WAY CHARTER FOR ENRICHED STUDIES GRANADA HILLS , CA",-118.5048813,34.2931717
6016877,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","EL SERENO ELEMENTARY",60,98,"EL SERENO ELEMENTARY LOS ANGELES , CA",-118.1769951,34.0899937
6016885,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","CUDAHY","ELIZABETH LEARNING CENTER",79,98,"ELIZABETH LEARNING CENTER CUDAHY , CA",-118.183048,33.9631422
6016893,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","ELYSIAN HEIGHTS ELEMENTARY",69,88,"ELYSIAN HEIGHTS ELEMENTARY LOS ANGELES , CA",-118.2493454,34.0887473
6016901,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","ENCINO","EMELITA ACADEMY CHARTER",70,96,"EMELITA ACADEMY CHARTER ENCINO , CA",-118.524171,34.176964
6016935,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","ENCINO","ENCINO CHARTER ELEMENTARY",111,99,"ENCINO CHARTER ELEMENTARY ENCINO , CA",-118.5024074,34.1618413
6016943,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","VAN NUYS","ERWIN ELEMENTARY",164,95,"ERWIN ELEMENTARY VAN NUYS , CA",-118.4253073,34.1826464
6016950,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOMITA","ESHELMAN AVENUE ELEMENTARY",150,96,"ESHELMAN AVENUE ELEMENTARY LOMITA , CA",-118.3141989,33.7881324
6016968,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","EUCLID AVENUE ELEMENTARY",143,97,"EUCLID AVENUE ELEMENTARY LOS ANGELES , CA",-118.2062652,34.031208
6016976,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","EVERGREEN AVENUE ELEMENTARY",157,99,"EVERGREEN AVENUE ELEMENTARY LOS ANGELES , CA",-118.1971428,34.0521538
6016984,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","NORTH HOLLYWOOD","FAIR AVENUE ELEMENTARY",162,99,"FAIR AVENUE ELEMENTARY NORTH HOLLYWOOD , CA",-118.3749216,34.1898154
6016992,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","FAIRBURN AVENUE ELEMENTARY",117,97,"FAIRBURN AVENUE ELEMENTARY LOS ANGELES , CA",-118.4311046,34.0591445
6017008,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","FARMDALE ELEMENTARY",82,98,"FARMDALE ELEMENTARY LOS ANGELES , CA",-118.1796451,34.0773104
6017032,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","SAN PEDRO","FIFTEENTH STREET ELEMENTARY",126,99,"FIFTEENTH STREET ELEMENTARY SAN PEDRO , CA",-118.2872869,33.729952
6017040,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","FIFTYFOURTH STREET ELEMENTARY",71,92,"FIFTYFOURTH STREET ELEMENTARY LOS ANGELES , CA",-118.343326,33.9918896
6017057,"LOS ANGELES","PUBLIC","LOS ANGELES UNIFIED","LOS ANGELES","FIFTYNINTH STREET ELEMENTARY",82,95,"FIFTYNINTH STREET ELEMENTARY LOS ANGELES , CA",-118.3200659,33.986381
